527399290	20150406	201504	2015	2015.263	THA	PHUKET	THA								HLH	HOSPITAL						HLH			1	70	70	7	2	7	10	1	10	-4.9618320611	4	Brisbane, Queensland, Australia	AS	AS04	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	-27.5	153.017	-1561728	20160405	http://www.frasercoastchronicle.com.au/news/flu-vaccination-urged-as-extended-season-approache/2986032/
527399291	20150406	201504	2015	2015.263	USA	UNITED STATES	USA																		0	10	10	1	1	0	4	1	4	-5.2837573386	3	North Charleston, South Carolina, United States	US	USSC	32.8546	-79.9748	1225072	0							3	North Charleston, South Carolina, United States	US	USSC	32.8546	-79.9748	1225072	20160405	http://www.takepart.com/article/2016/04/04/south-carolina-summary-injustice
527399292	20150406	201504	2015	2015.263	USA	UNITED STATES	USA																		0	42	42	4	1	1.9	1	1	1	-0.147601476	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399293	20150406	201504	2015	2015.263	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	71	71	7	2	7.4	2	1	2	0.2506265664	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20160405	http://www.politifact.com/ohio/statements/2016/apr/04/trusted-leadership-pac/no-george-soros-not-bankrolling-john-kasichs-campa/
527399294	20150406	201504	2015	2015.263	USA	UNITED STATES	USA								JUD	FEDERAL COURT						JUD			1	60	60	6	2	6	124	27	116	-7.9210579952	3	Gulf Of Mexico, Louisiana, United States	US	USLA	29.1869	-89.9367	558730	3	Gulf Of Mexico, Louisiana, United States	US	USLA	29.1869	-89.9367	558730	3	Gulf Of Mexico, Louisiana, United States	US	USLA	29.1869	-89.9367	558730	20160405	https://www.yahoo.com/news/latest-states-environmentalists-weighing-bp-pact-230247282.html
527399295	20150406	201504	2015	2015.263	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								0	43	43	4	1	2.8	1	1	1	-0.147601476	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	11	107	-3722886	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	11	107	-3722886	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399296	20150406	201504	2015	2015.263	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								0	43	43	4	1	2.8	1	1	1	-0.147601476	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	3	Carson City, Nevada, United States	US	USNV	39.1638	-119.767	863976	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399297	20150406	201504	2015	2015.263	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								0	43	43	4	1	2.8	2	1	2	-0.147601476	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	4	South Vietnam, Vietnam (general), Vietnam, Republic Of	VM	VM00	11	107	-3722886	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399298	20150406	201504	2015	2015.263	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								0	43	43	4	1	2.8	2	1	2	-0.147601476	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20160405	http://www.nevadaappeal.com/news/21437965-113/welcome-home-ceremony-honors-vietnam-veterans
527399299	20150406	201504	2015	2015.263	USAEDU	UNITED STATES	USA					EDU			EDU	UNIVERSITY						EDU			0	51	51	5	1	3.4	2	1	2	2.2530329289	3	Dayton, Ohio, United States	US	USOH	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	39.7589	-84.1916	1064514	20160405	http://www.mydaytondailynews.com/news/news/fuyao-chairman-moraine-plant-will-need-more-than-2/nqxRJ/
